#Iterazione,Iterazioni spese in Line Search,Eta,Errore,Gradiente
260,2,0.06421580715604784,68.9246128453405,0.22220711710402255
261,2,0.1112951465933935,67.29397969563837,0.178469862251093
262,2,0.041234400369947646,65.5419890004556,0.29140097978181
263,2,0.038174740835889905,63.72653742579766,0.269313400256241
264,2,0.11828408369792903,62.00687644526001,0.08926243565586561
265,2,0.0415746412345149,61.06378788608477,0.16699631977827029
266,2,0.10991885482987274,60.21005315179352,0.1053937174213008
267,2,0.040733540392399986,59.672133529435776,0.23246970302192965
268,2,0.04334464082662076,58.84802791723757,0.2190563380870268
269,2,0.08992336065394847,57.82382279855928,0.12952056058987477
270,2,0.05359078235414341,56.80429585188079,0.14939402491552378
271,2,0.18467031378725557,55.67160943716427,0.08712015092313222
272,2,0.3094187570822421,54.48953001088689,0.060153122964084926
273,2,0.043201707802514644,53.551599462154904,0.12840344568420314
274,2,0.06885593911004297,52.991311105928716,0.12579504667519603
275,2,0.06275580489076613,52.624291973097286,0.16375122186363147
276,2,0.10101491307777116,52.013689769784335,0.15197907171429914
277,2,0.0451321719612168,51.111016060891664,0.22277537246157614
278,2,0.04166101201236431,49.98946292267267,0.19459002450512286
279,2,0.07618808162468958,48.9172526345585,0.09175578287325839
280,2,0.040255483723611755,48.23039310592136,0.1439200665587922
281,2,0.1225340054922421,47.53445820502085,0.07276972096714282
282,2,0.03823041235325848,47.12432340880616,0.1944892324484381
283,2,0.0399879844424618,46.53840006083385,0.1853549422631598
284,2,0.10621779181701188,45.817812026271355,0.0905490648808171
285,2,0.04851289107108476,45.16033580364741,0.11461374930891019
286,1,1,44.491751988728076,0.05649723456902285
287,2,0.03723321734122332,43.625680908055116,0.2039993866345237
288,2,0.052450027179199485,43.568226747813135,0.20559797878723945
289,2,0.09164439503082276,43.848294159759675,0.21471322441202495
290,2,0.30272460243094007,43.2387102813267,0.18892083216707495
291,2,0.03510023381282884,41.33128910839748,0.4187500851991544
292,2,0.03538872815983027,40.46873651380017,0.3863167544036267
293,2,0.11556606131067575,40.03278004005287,0.14988037394039047
294,2,0.04523728159222034,40.728497766427566,0.29937108503198134
295,2,0.09474872691330918,40.46757094089177,0.2063554211714703
296,2,0.041896907415125896,40.13116595763055,0.3670873427913542
297,2,0.04148101978994726,38.82147112060954,0.34277747771405515
298,2,0.08463528400403944,36.92765236796625,0.16144743961850583
299,2,0.03899305579329663,35.69428752948581,0.23972044755726604
300,2,0.04957598615243128,34.30976676886044,0.11421680054242964
301,2,0.03666219592734894,33.75969162424386,0.17617841763748815
302,2,0.037730788982158245,33.698335932107895,0.22871185395159807
303,2,0.24907541409513065,33.55651991492637,0.12510629777135343
304,2,0.0351865562138665,33.406458031050406,0.3709497341040991
305,2,0.03440868797076113,32.4935804058704,0.33719886326062376
306,2,0.07898755407822934,31.237503177256247,0.06492093916994955
307,2,0.03458718857766669,31.323977169547387,0.2867712184294028
308,2,0.03689768727285959,30.819090843708153,0.22014069480081572
309,2,0.04980515153339973,30.36494103625739,0.11693696857261215
310,2,0.03486443420916336,30.375998327016717,0.2391429189805441
311,2,0.043750276823659756,29.830678623319486,0.14372919960938751
312,2,0.04562258556501093,29.48126781991494,0.15682275723115383
313,2,0.0380666344758596,29.146743195596656,0.18888059517809785
314,2,0.22743523767251486,28.56875782526681,0.057617160103743466
315,2,0.03407921346342524,28.482718573089738,0.243742690341204
316,2,0.03512441431836942,28.186373435197506,0.2275013332191778
317,2,0.15633131158691527,27.772445123592302,0.09058563686550389
318,2,0.05386443260537367,27.404815740127162,0.1110237349684691
319,2,0.1567888406529374,26.967546539702447,0.05823327827397842
320,2,0.039831247530957355,26.622373872309602,0.10743623869172837
321,2,0.04599473261751688,26.35998006587355,0.10179776821857697
322,2,0.09291497017817732,26.14289448823209,0.08125598344076511
323,2,0.07945008409454211,25.86137191872592,0.08329265278142835
324,2,0.06296773539350269,25.496336567456748,0.0840568318333574
325,2,0.07191905446765172,25.108192484531024,0.06450718286006474
326,2,0.0455099560967441,24.798802887683625,0.07197150374816308
327,2,0.04799372058842711,24.58659722901473,0.08345221781578495
328,2,0.1796971457265701,24.388537572121304,0.06781566804658277
329,2,0.1027491691724087,24.006893890928367,0.056469226745153936
330,2,0.08401635062580791,23.647697443675312,0.0395072296557471
331,2,0.15668623785732644,23.391653756349136,0.04210183953071117
332,2,0.053198662788379286,23.148958318630303,0.07426590348996867
333,2,0.09161114746447047,22.868744534337345,0.05934512516952252
334,2,0.04138915084941537,22.587042126209106,0.08988564060423396
335,2,0.03934685398229074,22.294120364391453,0.0884064527280529
336,2,0.16495910913767697,21.992827556832864,0.035858463494124825
337,2,0.05432316609441788,21.726839321964377,0.053821106313212415
338,2,0.19380849355382707,21.465794416346622,0.04078170242140701
339,2,0.038906281898791195,21.187562095054172,0.08200540575568503
340,2,0.04016681101915449,20.90989207488742,0.07203334262030317
341,2,0.08759347523641041,20.6546335783023,0.04358062473063151
342,2,0.053448225282075094,20.420288571599162,0.05647480878645511
343,2,0.23883242450085357,20.166705912379534,0.038008538858141795
344,2,0.1001565243020429,19.866608323638886,0.03525234460706138
345,2,0.19264346929301449,19.627285423294637,0.0479610914429553
346,2,0.05813628063265549,19.310575797252504,0.04689285163008406
347,2,0.11567959336989261,19.032865941267943,0.036227327279864344
348,2,0.04625369332026118,18.794100496322738,0.07098915555776363
349,2,0.05586822852045504,18.536031448604927,0.0638966889245803
350,2,0.055507827786557606,18.27405503414459,0.057196877656842324
351,2,0.04288777576742807,18.02695371847441,0.060583662781988734
352,2,0.3938055660952112,17.78685798212838,0.027495804219042165
353,2,0.03776654803832839,17.51423783787561,0.05763306363933613
354,2,0.04279347843511717,17.25151929785815,0.04836017141931858
355,2,0.06659685785185945,17.01263720714622,0.038639405662913864
356,2,0.059038605823890485,16.788608703299264,0.04270559353439584
357,2,0.07118195210419419,16.56577986989884,0.03782526207430482
358,2,0.09854377460062808,16.3452570447859,0.03270961620354865
359,2,0.04332575772045533,16.135118131504985,0.05146380205471862
360,2,0.04653174900243422,15.930277121793386,0.044375092593343025
361,2,0.05220454759011128,15.742226530979028,0.036388755807328865
362,2,0.042419706812895266,15.574944569792084,0.04549840830653503
363,2,0.30834593671446264,15.406836466498358,0.027476871033959235
364,2,0.042287751833527024,15.19905415790371,0.04950789971449109
365,2,0.04881035422192987,14.99719298980383,0.04038257689445849
366,2,0.060485736002202126,14.815092767163021,0.03557878228010637
367,2,0.053391555164023496,14.64708646031378,0.039771055825812536
368,2,0.10732743196654104,14.480263868444709,0.03037321278645522
369,2,0.10050957056805435,14.3089101839808,0.030134330836638062
370,2,0.06308128552530941,14.135222375782556,0.033081935215398234
371,2,0.11073676394270181,13.967337876258222,0.025751177078249747
372,2,0.04155058117427922,13.814314519395959,0.047908912805229666
373,2,0.04475343212117436,13.662789641579765,0.04505724552774928
374,2,0.0764226920676263,13.515056845083325,0.0313165649728637
375,2,0.06021905034080328,13.374707554459496,0.03600595983423004
376,2,0.08684584411267679,13.231113467855517,0.028651960759462015
377,2,0.06522713242571965,13.089891353450701,0.029873821618897362
378,2,0.12832385536746066,12.95231131526813,0.023885284655487535
379,2,0.045285706993794424,12.816594195854092,0.03648236850742164
380,2,0.07604851408875496,12.683675274607934,0.027638059944861276
381,2,0.03771508279556744,12.5621031659746,0.045498609849439396
382,2,0.03983516676888119,12.439584034493143,0.04245738091428701
383,2,0.05659055294100968,12.319213550195526,0.031182993374963913
384,2,0.04611843358890178,12.207108834984139,0.03572794943514699
385,2,0.06303009123893148,12.095084021062304,0.02749808807776043
386,2,0.05686516584696138,11.988263980815308,0.0279166917181396
387,2,0.05471382258412624,11.885476062820407,0.029008890200751224
388,2,0.09149059161383939,11.784720291917697,0.023956654081369558
389,2,0.037584295763861936,11.687834590891189,0.04025909199581389
390,2,0.04297141803045295,11.588363573092906,0.03296752007494318
391,2,0.04442417573157535,11.495348805776748,0.03325995645215506
392,2,0.043088656514780804,11.405475320363244,0.0340756868709793
393,2,0.053135726692837365,11.316480123805977,0.02715820048452569
394,2,0.04606574678806726,11.231476670160191,0.028654525177448473
395,2,0.06530807939747624,11.147909388974774,0.024767081866452805
396,2,0.16643150927985878,11.064417986143182,0.02042313006506142
397,2,0.03663724036440625,10.98124825625126,0.05593459112416571
398,2,0.03805504315610208,10.88152159288678,0.03484743938675725
399,2,0.03725312525710727,10.798228876194841,0.042821566241325174
400,2,0.037136949555279256,10.716939770856058,0.044560256533391365
401,2,0.043626122931934165,10.633018793777644,0.02869969266396011
402,2,0.034941515843595665,10.561059478974451,0.041934030329068527
403,2,0.1909439370325839,10.482097522050426,0.0199847072311165
404,2,0.03998610526279906,10.399281354890658,0.03820669397003697
405,2,0.046390431824304634,10.313267687330253,0.033360613759664676
406,2,0.05639740723019771,10.229652556829764,0.026192543202079085
407,2,0.04506846321625148,10.153475231748565,0.034146925946342825
408,2,0.10643619723158233,10.071957718336774,0.021101308526716763
409,2,0.034230654446786704,9.998483030865952,0.04707354034229815
410,2,0.03648558379937699,9.916972472814841,0.036958504277706056
411,2,0.03778818780793701,9.841131724803674,0.031611184633989146
412,2,0.035651778037241656,9.775376430008102,0.03995048836078586
413,2,0.04229606549534059,9.704995863835304,0.02915166999176107
414,2,0.0376749102742816,9.640871988426143,0.03142842437071607
415,2,0.04263218375331076,9.579611185618315,0.03245803491075582
416,2,0.046667121263448116,9.515847370499356,0.025784134178026556
417,2,0.03822181582649575,9.45850813390044,0.031758532396491256
418,2,0.03784159652741507,9.400404277651557,0.030389229449852416
419,2,0.05476142328287176,9.342902909806181,0.022624464629532492
420,2,0.05470048517974785,9.288371006254813,0.024992137219644966
421,2,0.041917078783564814,9.231943301510864,0.024580221796955307
422,2,0.05972696253469865,9.17794489000497,0.024094865506958323
423,2,0.04121296236190501,9.12260753404193,0.026531034395408198
424,2,0.06391856167301221,9.068901369614657,0.023151148861853342
425,2,0.037504929524583376,9.014414490966068,0.026388542970686702
426,2,0.05968308889295949,8.961899453123708,0.023824224301656795
427,2,0.03856001107846107,8.908423631207262,0.026599748678373964
428,2,0.059386396608374456,8.856794159726302,0.023763132747984705
429,2,0.03615784041724961,8.804084387580414,0.02556815110471617
430,2,0.05824273700762589,8.753913770429431,0.02345936393148919
431,2,0.03875368414335833,8.702777201068972,0.025668042312499383
432,2,0.06231105983550865,8.653522402105699,0.02261638448279794
433,2,0.038690569717202875,8.60285484391895,0.023806223912222042
434,2,0.06015323036214824,8.55438781460647,0.022522280358225382
435,2,0.05295171494506262,8.50393944436838,0.02032288881109741
436,2,0.03894679887507655,8.455984198962511,0.025622001044865814
437,2,0.06112023270032193,8.406791415116851,0.01958227589624693
438,2,0.033788089532580334,8.361031860701704,0.03277903030542164
439,2,0.041889198231385434,8.313269339054946,0.02588666617276692
440,2,0.03378188009868056,8.267856511162586,0.03099691738718788
441,2,0.04008852698414912,8.22369507089683,0.026392561492439764
442,2,0.033233211492336136,8.181289570422496,0.03280010191958871
443,2,0.046766062653462864,8.137617603756881,0.02145677771829609
444,2,0.03412115392783845,8.099783737722284,0.03826239070198086
445,2,0.05490083605537733,8.055428548020053,0.01852110514386209
446,2,0.036169093054522816,8.021137302862186,0.04669436850659905
447,2,0.11222625739341544,7.97483067435553,0.01717050480820238
448,3,0.01989768385682738,7.9424620493284355,0.06129017284997289
449,2,0.03623106983281966,7.901268772424603,0.05978013782961099
450,3,0.018601465736808133,7.857266043285783,0.060104585387826405
451,3,0.01853441468539973,7.838765623450673,0.09526110901412908
452,2,0.03063045056559662,7.781659502854696,0.04627363986569515
453,2,0.03146439663206056,7.7580293429433365,0.08043050881863918
454,2,0.030732911458637314,7.709329980202748,0.03958100037955569
455,3,0.019106300683218013,7.691745098850424,0.07741610032203099
456,3,0.017977148016192386,7.6603429026507595,0.08024563298613557
457,2,0.1242494053831874,7.610537586402556,0.016493191012111177
458,2,0.029861145806411415,7.5952356740517954,0.08194822081221204
459,2,0.03751891314605212,7.540074113156206,0.021321593749882982
460,3,0.017407379380177303,7.524503440416613,0.07964332570671179
461,3,0.01732688405164,7.492504968189584,0.07993234354431784
462,2,0.09141020874263604,7.443026683041412,0.01686272130069533
463,3,0.017801732833837552,7.41983425182169,0.06041944372386394
